qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,gripper_qpos,action_0,action_1,action_2,action_3,action_4,action_5,action_gripper
1.1114558998746835,-0.1825406511231377,-2.004567211457041,0.6028244890767935,4.7288441201280715,0.4516510819048272,0.9936363636363637,1.1114558998746835,-0.1825406511231377,-2.004567211457041,0.6028244890767935,4.7288441201280715,0.4516510819048272,0.9936363636363637
1.103721414278821,-0.18764201941496855,-2.0104907475116494,0.6160362980866222,4.730510726338243,0.4623514634276838,0.0,1.103721414278821,-0.18764201941496855,-2.0104907475116494,0.6160362980866222,4.730510726338243,0.4623514634276838,0.0
1.096446323970997,-0.19287416556107911,-2.0157659369988785,0.6283047488593175,4.7321453746153335,0.4720322870167172,1.0,1.096446323970997,-0.19287416556107911,-2.0157659369988785,0.6283047488593175,4.7321453746153335,0.4720322870167172,1.0
1.0891069849018749,-0.19869746689016,-2.0205515043196964,0.6400924324762262,4.733913180946928,0.4813724923023295,0.0,1.0891069849018749,-0.19869746689016,-2.0205515043196964,0.6400924324762262,4.733913180946928,0.4813724923023295,0.0
1.0816950081140209,-0.2050602913665773,-2.0248859321518546,0.6514283108142029,4.735793372676524,0.4904627932091515,1.0,1.0816950081140209,-0.2050602913665773,-2.0248859321518546,0.6514283108142029,4.735793372676524,0.4904627932091515,1.0
1.0749199263008593,-0.2114698376753687,-2.0283035667787535,0.6613881338169358,4.73742642305696,0.49866815897525374,0.0,1.0749199263008593,-0.2114698376753687,-2.0283035667787535,0.6613881338169358,4.73742642305696,0.49866815897525374,0.0
1.0686919243546273,-0.2178159508159458,-2.031032641105812,0.6702632513076794,4.73883576790583,0.5061714821884975,1.0,1.0686919243546273,-0.2178159508159458,-2.031032641105812,0.6702632513076794,4.73883576790583,0.5061714821884975,1.0
1.0626619950144698,-0.22451383424700866,-2.0330746198716305,0.6782575948469065,4.740136988414443,0.5132993329775537,0.0,1.0626619950144698,-0.22451383424700866,-2.0330746198716305,0.6782575948469065,4.740136988414443,0.5132993329775537,0.0
1.0568143590509282,-0.231504515595169,-2.0345384263647928,0.6855244959343785,4.741339139330505,0.5200897279669832,1.0,1.0568143590509282,-0.231504515595169,-2.0345384263647928,0.6855244959343785,4.741339139330505,0.5200897279669832,1.0
1.0518361120252433,-0.2379601845250892,-2.035772002581717,0.6925073708915934,4.742148207669671,0.5259719850246957,0.0,1.0518361120252433,-0.2379601845250892,-2.035772002581717,0.6925073708915934,4.742148207669671,0.5259719850246957,0.0
1.04739156248201,-0.24416033979317311,-2.0369669629628357,0.6996654818485357,4.742662730392275,0.5313491070026474,1.0,1.04739156248201,-0.24416033979317311,-2.0369669629628357,0.6996654818485357,4.742662730392275,0.5313491070026474,1.0
1.0437258543995704,-0.25001601517425526,-2.0381460775354685,0.7068733939178624,4.742839564288656,0.5359114015555758,0.0,1.0437258543995704,-0.25001601517425526,-2.0381460775354685,0.7068733939178624,4.742839564288656,0.5359114015555758,0.0
1.0406993049787499,-0.2555838527757703,-2.0393524895092745,0.7141376318442443,4.742760202088172,0.5397735177684088,0.9936363636363637,1.0406993049787499,-0.2555838527757703,-2.0393524895092745,0.7141376318442443,4.742760202088172,0.5397735177684088,0.9936363636363637
1.038555726617345,-0.26064307654335067,-2.041042132062875,0.722006607075156,4.742439557492926,0.5423935356488288,0.006363636363636364,1.038555726617345,-0.26064307654335067,-2.041042132062875,0.722006607075156,4.742439557492926,0.5423935356488288,0.006363636363636364
1.037153971777582,-0.265104969923183,-2.0430894371508734,0.7300781822859952,4.741983091682086,0.5439434288242275,0.9936363636363637,1.037153971777582,-0.265104969923183,-2.0430894371508734,0.7300781822859952,4.741983091682086,0.5439434288242275,0.9936363636363637
1.0363767947924696,-0.2692820382244315,-2.0458607225812098,0.7390813312461445,4.741640076533684,0.5444012262156122,0.006363636363636364,1.0363767947924696,-0.2692820382244315,-2.0458607225812098,0.7390813312461445,4.741640076533684,0.5444012262156122,0.006363636363636364
1.0361213310649036,-0.27322699539192263,-2.0492848819527794,0.7488942809147594,4.741452057360724,0.5439163977391632,0.9936363636363637,1.0361213310649036,-0.27322699539192263,-2.0492848819527794,0.7488942809147594,4.741452057360724,0.5439163977391632,0.9936363636363637
1.0364136129945398,-0.27655554728035814,-2.0528949299684363,0.7581887131191359,4.741471232120573,0.5426056897191671,0.006363636363636364,1.0364136129945398,-0.27655554728035814,-2.0528949299684363,0.7581887131191359,4.741471232120573,0.5426056897191671,0.006363636363636364
1.037099044080099,-0.27953630697518617,-2.0566800808257657,0.7672603718983274,4.74163847863703,0.540707621520754,0.9872727272727273,1.037099044080099,-0.27953630697518617,-2.0566800808257657,0.7672603718983274,4.74163847863703,0.540707621520754,0.9872727272727273
1.0381663058869484,-0.2822563931335659,-2.060398519497789,0.7759489349547108,4.741894674733896,0.5384120432401329,0.012727272727272728,1.0381663058869484,-0.2822563931335659,-2.060398519497789,0.7759489349547108,4.741894674733896,0.5384120432401329,0.012727272727272728
1.0394400958363332,-0.28469971027565905,-2.0638502425866405,0.7839446100744831,4.742192416143766,0.5359899980972468,0.9872727272727273,1.0394400958363332,-0.28469971027565905,-2.0638502425866405,0.7839446100744831,4.742192416143766,0.5359899980972468,0.9872727272727273
1.0409013057474323,-0.2872475232010242,-2.066953357888801,0.7914779604290174,4.742578574501828,0.5335198828966846,0.006363636363636364,1.0409013057474323,-0.2872475232010242,-2.066953357888801,0.7914779604290174,4.742578574501828,0.5335198828966846,0.006363636363636364
1.042503729775333,-0.2899960718935541,-2.069725841741628,0.7986804130181094,4.743077118257891,0.531073136934688,0.9936363636363637,1.042503729775333,-0.2899960718935541,-2.069725841741628,0.7986804130181094,4.743077118257891,0.531073136934688,0.9936363636363637
1.0438013550164742,-0.29299485786001056,-2.0718305379511177,0.805192574252653,4.7439490371987825,0.5295551018238293,0.006363636363636364,1.0438013550164742,-0.29299485786001056,-2.0718305379511177,0.805192574252653,4.7439490371987825,0.5295551018238293,0.006363636363636364
1.0448179501835846,-0.2961598583680016,-2.0734366904045443,0.8111706385305811,4.745105381744095,0.5287967334139155,0.9872727272727273,1.0448179501835846,-0.2961598583680016,-2.0734366904045443,0.8111706385305811,4.745105381744095,0.5287967334139155,0.9872727272727273
1.0455483886915662,-0.2996819221991451,-2.0745581475395767,0.8167015580614849,4.746570652975857,0.5287227641146386,0.006363636363636364,1.0455483886915662,-0.2996819221991451,-2.0745581475395767,0.8167015580614849,4.746570652975857,0.5287227641146386,0.006363636363636364
1.0460142421452483,-0.30334839594039803,-2.0752365878272743,0.8216150902726811,4.748206899149602,0.5291840236154403,0.9936363636363637,1.0460142421452483,-0.30334839594039803,-2.0752365878272743,0.8216150902726811,4.748206899149602,0.5291840236154403,0.9936363636363637
1.0462729682451495,-0.30694010143404704,-2.075495713401339,0.8258148287327088,4.749795741055943,0.5300404629324961,0.006363636363636364,1.0462729682451495,-0.30694010143404704,-2.075495713401339,0.8258148287327088,4.749795741055943,0.5300404629324961,0.006363636363636364
1.0463932099683666,-0.31055464353404344,-2.0754543012463884,0.8296158253985245,4.751345168178151,0.5312055626198922,0.9936363636363637,1.0463932099683666,-0.31055464353404344,-2.0754543012463884,0.8296158253985245,4.751345168178151,0.5312055626198922,0.9936363636363637
1.0464153142054142,-0.3137361889303066,-2.075357495340764,0.833040850297448,4.752523350644402,0.5324508567456132,-0.006363636363636364,1.0464153142054142,-0.3137361889303066,-2.075357495340764,0.833040850297448,4.752523350644402,0.5324508567456132,-0.006363636363636364
1.0463854868012052,-0.31655534468123725,-2.0752750705050262,0.836238707555388,4.75340698749409,0.5336980150840973,0.9518181818181818,1.0463854868012052,-0.31655534468123725,-2.0752750705050262,0.836238707555388,4.75340698749409,0.5336980150840973,0.9518181818181818
1.0463767649486353,-0.31921667484806704,-2.075317547924413,0.8396814424755608,4.754141487322734,0.5348859846673544,-0.060909090909090906,1.0463767649486353,-0.31921667484806704,-2.075317547924413,0.8396814424755608,4.754141487322734,0.5348859846673544,-0.060909090909090906
1.0463998678710917,-0.3216649188381769,-2.0754894549727774,0.843271250466933,4.7547476227868355,0.5359679604392263,0.8672727272727273,1.0463998678710917,-0.3216649188381769,-2.0754894549727774,0.843271250466933,4.7547476227868355,0.5359679604392263,0.8672727272727273
1.0464546624105202,-0.32394718131334754,-2.075938730248674,0.8473758474970177,4.7552323181052305,0.5371379203956118,-0.11454545454545455,1.0464546624105202,-0.32394718131334754,-2.075938730248674,0.8473758474970177,4.7552323181052305,0.5371379203956118,-0.11454545454545455
1.0465345572432225,-0.32611206496347295,-2.0766314184482035,0.8519469637710568,4.755623802785473,0.5384015237538271,0.7763636363636364,1.0465345572432225,-0.32611206496347295,-2.0766314184482035,0.8519469637710568,4.755623802785473,0.5384015237538271,0.7763636363636364
1.0466680481928627,-0.3281988514146318,-2.0776864297140385,0.8572678264709807,4.755873074663503,0.5395899926797887,-0.17454545454545456,1.0466680481928627,-0.3281988514146318,-2.0776864297140385,0.8572678264709807,4.755873074663503,0.5395899926797887,-0.17454545454545456
1.04683456234002,-0.33007404971718385,-2.0789417106938473,0.8627565348986067,4.756006765350226,0.5406072869266852,0.7163636363636363,1.04683456234002,-0.33007404971718385,-2.0789417106938473,0.8627565348986067,4.756006765350226,0.5406072869266852,0.7163636363636363
1.0470032735950763,-0.3317578000268728,-2.080229215922846,0.8679482342856616,4.756286929896902,0.5416118645793768,-0.21636363636363637,1.0470032735950763,-0.3317578000268728,-2.080229215922846,0.8679482342856616,4.756286929896902,0.5416118645793768,-0.21636363636363637
1.0471667916860072,-0.3332843239637062,-2.0815012748175223,0.8727830700866461,4.756714100935751,0.5426177738126133,0.6981818181818182,1.0471667916860072,-0.3332843239637062,-2.0815012748175223,0.8727830700866461,4.756714100935751,0.5426177738126133,0.6981818181818182
1.0473195905535506,-0.33459922646241924,-2.082720869438724,0.8770194270116624,4.757218503646211,0.5435077689594042,-0.22272727272727283,1.0473195905535506,-0.33459922646241924,-2.082720869438724,0.8770194270116624,4.757218503646211,0.5435077689594042,-0.22272727272727283
1.0474611375654883,-0.33570200818030743,-2.083839929728775,0.8806139621139696,4.757736222162123,0.5442594461770791,0.68,1.0474611375654883,-0.33570200818030743,-2.083839929728775,0.8806139621139696,4.757736222162123,0.5442594461770791,0.68
1.04766000911989,-0.33663318245545365,-2.0847993335114765,0.8836126815013987,4.75819055744409,0.5448980056274528,-0.22272727272727272,1.04766000911989,-0.33663318245545365,-2.0847993335114765,0.8836126815013987,4.75819055744409,0.5448980056274528,-0.22272727272727272
1.0479070173109948,-0.33738679046491876,-2.0855697860148363,0.8859762369688441,4.758558073674521,0.5454240465217708,0.6736363636363636,1.0479070173109948,-0.33738679046491876,-2.0855697860148363,0.8859762369688441,4.758558073674521,0.5454240465217708,0.6736363636363636
1.0481761297391474,-0.33795437667224193,-2.086145161968348,0.8874530929513476,4.758894164604089,0.545941864906223,-0.22272727272727272,1.0481761297391474,-0.33795437667224193,-2.086145161968348,0.8874530929513476,4.758894164604089,0.545941864906223,-0.22272727272727272
1.0484281979363232,-0.33833537515569134,-2.086521466630376,0.8880835297603966,4.75919190601396,0.546464077506474,0.6736363636363636,1.0484281979363232,-0.33833537515569134,-2.086521466630376,0.8880835297603966,4.75919190601396,0.546464077506474,0.6736363636363636
1.0485696117902066,-0.3385103781288232,-2.086611348317166,0.887645839235242,4.759475798986163,0.5473790397884842,-0.22818181818181818,1.0485696117902066,-0.3385103781288232,-2.086611348317166,0.887645839235242,4.759475798986163,0.5473790397884842,-0.22818181818181818
1.0486092263114215,-0.33852815472909953,-2.0864835165848428,0.886447616481788,4.759737854037427,0.5485971696710865,0.6618181818181819,1.0486092263114215,-0.33852815472909953,-2.0864835165848428,0.886447616481788,4.759737854037427,0.5485971696710865,0.6618181818181819
1.0485225404179392,-0.3384044508964653,-2.086212539943927,0.884664896448089,4.759964222730083,0.5502869786722554,-0.22818181818181818,1.0485225404179392,-0.3384044508964653,-2.086212539943927,0.884664896448089,4.759964222730083,0.5502869786722554,-0.22818181818181818
1.0483327901902713,-0.33818277602522984,-2.085848752139022,0.8825327031003444,4.760152241903043,0.5523091501774662,0.6554545454545454,1.0483327901902713,-0.33818277602522984,-2.085848752139022,0.8825327031003444,4.760152241903043,0.5523091501774662,0.6554545454545454
1.0480359143077547,-0.337994157641025,-2.0853142557082434,0.8801124223016804,4.760366892686903,0.5546340232300782,-0.22818181818181807,1.0480359143077547,-0.337994157641025,-2.0853142557082434,0.8801124223016804,4.760366892686903,0.5546340232300782,-0.22818181818181807
1.047646826472494,-0.3378566053707224,-2.084629024359766,0.8774469309456473,4.760616697197152,0.5572701199455794,0.6554545454545454,1.047646826472494,-0.3378566053707224,-2.084629024359766,0.8774469309456473,4.760616697197152,0.5572701199455794,0.6554545454545454
1.0472894302542055,-0.3378286754687902,-2.084172824865035,0.8756963020030837,4.760763171057107,0.5596931304843608,-0.23454545454545445,1.0472894302542055,-0.3378286754687902,-2.084172824865035,0.8756963020030837,4.760763171057107,0.5596931304843608,-0.23454545454545445
1.0469364282517155,-0.3378788427658245,-2.0838889318928326,0.8745625277480097,4.760836141670975,0.5621505623802314,0.6618181818181817,1.0469364282517155,-0.3378788427658245,-2.0838889318928326,0.8745625277480097,4.760836141670975,0.5621505623802314,0.6618181818181817
1.0466550652825486,-0.3379159605735175,-2.083771087014597,0.8737820218115347,4.760910710181497,0.5642481346338051,-0.2409090909090908,1.0466550652825486,-0.3379159605735175,-2.083771087014597,0.8737820218115347,4.760910710181497,0.5642481346338051,-0.2409090909090908
1.046439282655225,-0.3379134638599956,-2.083765228060199,0.8731736226605062,4.761000192394124,0.5660144096477728,0.6618181818181817,1.046439282655225,-0.3379134638599956,-2.083765228060199,0.8731736226605062,4.761000192394124,0.5660144096477728,0.6618181818181817
1.0463015306478405,-0.3376792055526095,-2.083756306470547,0.8723459121937095,4.761023095579499,0.5674869379935049,-0.24636363636363626,1.0463015306478405,-0.3376792055526095,-2.083756306470547,0.8723459121937095,4.761023095579499,0.5674869379935049,-0.24636363636363626
1.0462465363713302,-0.3372016009006174,-2.083710100625634,0.8712654677394643,4.760958114448901,0.5686213114598242,0.6672727272727271,1.0462465363713302,-0.3372016009006174,-2.083710100625634,0.8712654677394643,4.760958114448901,0.5686213114598242,0.6672727272727271
1.0464199747373217,-0.3358365976838973,-2.0834664213858916,0.8689661610333173,4.760550118169901,0.5692677272354136,-0.24636363636363626,1.0464199747373217,-0.3358365976838973,-2.0834664213858916,0.8689661610333173,4.760550118169901,0.5692677272354136,-0.24636363636363626
1.0468196486379155,-0.33360283803007973,-2.0829550944565964,0.8653120377016196,4.7597847256726125,0.5694758532746034,0.6672727272727271,1.0468196486379155,-0.33360283803007973,-2.0829550944565964,0.8653120377016196,4.7597847256726125,0.5694758532746034,0.6672727272727271
1.0478354448566989,-0.3292335227876412,-2.080960120484018,0.8565877217076017,4.757915719219595,0.5687368260721064,-0.2518181818181817,1.0478354448566989,-0.3292335227876412,-2.080960120484018,0.8565877217076017,4.757915719219595,0.5687368260721064,-0.2518181818181817
1.0494164970168518,-0.3230176049348554,-2.0775672532552574,0.8432894931204,4.755056016841067,0.5671862005274078,0.6672727272727271,1.0494164970168518,-0.3230176049348554,-2.0775672532552574,0.8432894931204,4.755056016841067,0.5671862005274078,0.6672727272727271
1.0519486971603262,-0.314839037227222,-2.0719925913034487,0.824331514584562,4.750882843412914,0.564697543067756,-0.2518181818181817,1.0519486971603262,-0.314839037227222,-2.0719925913034487,0.824331514584562,4.750882843412914,0.564697543067756,-0.2518181818181817
1.0554686637521113,-0.3045469515889882,-2.064189396151462,0.79947217081019,4.745362110473179,0.5612774450168488,0.6609090909090908,1.0554686637521113,-0.3045469515889882,-2.064189396151462,0.79947217081019,4.745362110473179,0.5612774450168488,0.6609090909090908
1.0599864502253218,-0.2929010813001262,-2.0541247777598346,0.7699979017618471,4.739040831309767,0.5568460115419843,-0.24545454545454534,1.0599864502253218,-0.2929010813001262,-2.0541247777598346,0.7699979017618471,4.739040831309767,0.5568460115419843,-0.24545454545454534
1.065498727628595,-0.2798744951441126,-2.041822038788105,0.7359399995823414,4.731924864877075,0.5514268781978366,0.6609090909090908,1.065498727628595,-0.2798744951441126,-2.041822038788105,0.7359399995823414,4.731924864877075,0.5514268781978366,0.6609090909090908
1.0715511606799635,-0.2673060892088903,-2.0284246074502974,0.7017496717176317,4.724686925666457,0.5458535811160868,-0.24545454545454534,1.0715511606799635,-0.2673060892088903,-2.0284246074502974,0.7017496717176317,4.724686925666457,0.5458535811160868,-0.24545454545454534
1.0778681122066043,-0.25539976176541856,-2.0145238386664657,0.6683137508107141,4.717514500218656,0.5403313834377531,0.6609090909090908,1.0778681122066043,-0.25539976176541856,-2.0145238386664657,0.6683137508107141,4.717514500218656,0.5403313834377531,0.6609090909090908
1.0848978587990046,-0.2438672922047235,-1.9990089279459362,0.6337738830529314,4.710255788351536,0.5344628749491681,-0.2518181818181817,1.0848978587990046,-0.2438672922047235,-1.9990089279459362,0.6337738830529314,4.710255788351536,0.5344628749491681,-0.2518181818181817
1.0922495149881684,-0.23316775956446437,-1.9827183715579217,0.5996737697701481,4.703266588386732,0.528513206626363,0.6609090909090908,1.0922495149881684,-0.23316775956446437,-1.9827183715579217,0.5996737697701481,4.703266588386732,0.528513206626363,0.6609090909090908
1.099830269610106,-0.22383279737724818,-1.9657130227333295,0.5666362577623063,4.696860088068438,0.5223975567886187,-0.24545454545454534,1.099830269610106,-0.22383279737724818,-1.9657130227333295,0.5666362577623063,4.696860088068438,0.5223975567886187,-0.24545454545454534
1.107562158623906,-0.21565186611414738,-1.9481947490827884,0.534560346645065,4.690955859931732,0.5161527103484919,0.6545454545454544,1.107562158623906,-0.21565186611414738,-1.9481947490827884,0.534560346645065,4.690955859931732,0.5161527103484919,0.6545454545454544
1.1157233492054266,-0.20870394514623966,-1.929657283683074,0.5028509530728458,4.685333926870575,0.5097611570218152,-0.24545454545454534,1.1157233492054266,-0.20870394514623966,-1.929657283683074,0.5028509530728458,4.685333926870575,0.5097611570218152,-0.24545454545454534
1.1233236114823493,-0.20341267682392936,-1.9123897466491637,0.4748406902547466,4.680504550549825,0.5039544338705202,0.6545454545454544,1.1233236114823493,-0.20341267682392936,-1.9123897466491637,0.4748406902547466,4.680504550549825,0.5039544338705202,0.6545454545454544
1.131182333543064,-0.19908086221859053,-1.8945747968531874,0.4473974810117526,4.676026178860748,0.4976551257861012,-0.239090909090909,1.131182333543064,-0.19908086221859053,-1.8945747968531874,0.4473974810117526,4.676026178860748,0.4976551257861012,-0.239090909090909
1.1389687507801831,-0.19565170941997725,-1.8769633125644936,0.42137000820424475,4.672003207718074,0.4911063460865691,0.6545454545454544,1.1389687507801831,-0.19565170941997725,-1.8769633125644936,0.42137000820424475,4.672003207718074,0.4911063460865691,0.6545454545454544
1.1466292004977416,-0.19303883214023007,-1.8596762012965713,0.3968271811254287,4.668410070775339,0.48447181259993644,-0.239090909090909,1.1466292004977416,-0.19303883214023007,-1.8596762012965713,0.3968271811254287,4.668410070775339,0.48447181259993644,-0.239090909090909
1.1544939146709092,-0.19096268168867472,-1.8419681774183618,0.3724719404558952,4.665019866707668,0.4774900694861847,0.6545454545454544,1.1544939146709092,-0.19096268168867472,-1.8419681774183618,0.3724719404558952,4.665019866707668,0.4774900694861847,0.6545454545454544
1.1620864537806705,-0.18969806300029377,-1.8250079691742467,0.3497784124380302,4.662217155976469,0.4700513945084026,-0.24545454545454534,1.1620864537806705,-0.18969806300029377,-1.8250079691742467,0.3497784124380302,4.662217155976469,0.4700513945084026,-0.24545454545454534
1.1697554256137173,-0.18899289123315444,-1.8080875751884282,0.3275735744801948,4.659764917244724,0.46191027750359853,0.6609090909090908,1.1697554256137173,-0.18899289123315444,-1.8080875751884282,0.3275735744801948,4.659764917244724,0.46191027750359853,0.6609090909090908
1.1775646128781565,-0.1888882290023143,-1.7922171324623735,0.3071393724626122,4.6576610199835615,0.45279687367432014,-0.24545454545454534,1.1775646128781565,-0.1888882290023143,-1.7922171324623735,0.3071393724626122,4.6576610199835615,0.45279687367432014,-0.24545454545454534
1.1860839320472656,-0.1892152485394192,-1.7761413600162737,0.28673766101032855,4.655672703913709,0.4422006550395992,0.6609090909090908,1.1860839320472656,-0.1892152485394192,-1.7761413600162737,0.28673766101032855,4.655672703913709,0.4422006550395992,0.6609090909090908
1.1952330888141782,-0.1898084510274776,-1.7613931733735784,0.26819938001753013,4.654322481241038,0.42957750449921905,-0.2518181818181817,1.1952330888141782,-0.1898084510274776,-1.7613931733735784,0.26819938001753013,4.654322481241038,0.42957750449921905,-0.2518181818181817
1.2050696074584406,-0.1905678680570705,-1.7476882800879219,0.2510946619947646,4.653538979248337,0.41498444699002085,0.6609090909090908,1.2050696074584406,-0.1905678680570705,-1.7476882800879219,0.2510946619947646,4.653538979248337,0.41498444699002085,0.6609090909090908
1.216321463064025,-0.19133469200344516,-1.735229213560204,0.2356350950906387,4.653283848415907,0.3973419701641411,-0.24545454545454534,1.216321463064025,-0.19133469200344516,-1.735229213560204,0.2356350950906387,4.653283848415907,0.3973419701641411,-0.24545454545454534
1.227939769635605,-0.19201532939904217,-1.7246977430294856,0.22263449140001018,4.653461214944506,0.3784785005574872,0.6545454545454544,1.227939769635605,-0.19201532939904217,-1.7246977430294856,0.22263449140001018,4.653461214944506,0.3784785005574872,0.6545454545454544
